Evolution og tilpasning 7. - 10.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
På opdagelse i den tropiske regnskov 3. - 6.,Ishøj,Museum,Zoo,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Matematik i zoo 5. - 6.,Ishøj,Museum,Zoo,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Pattedyr og insekter 0.,Ishøj,Museum,Zoo,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Norden året rundt 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Regnskoven året rundt 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Pasning af kæledyr 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Naturvidenskabelige undersøgelser - adfærd 7. - 9.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Tilpasninger til regnskoven 3. - 4.,Ishøj,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Sanser 0.,Ishøj,Museum,Zoo,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Rovdyr og byttedyr 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Sanser for modtagerklasser og dsa-klasser 0. - 10.,Ishøj,Museum,Zoo,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Zoo som arbejdsplads 7. - 10.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Bæredygtige byer 7. - 9.,Ishøj,Museum,DAC - Dansk Arkitektur Center,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,Ressourcer,Energi,,https://dac.dk/wp-content/uploads/2020/10/DAC_undervisning_A5_folder_2020_web.pdf,,,,,,,,,,,,
Guidetur for mellemtrinnet 4. - 6.,Ishøj,Museum,Planetarium,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Naturfaglige film for mellemtrinnet 4. - 6.,Ishøj,Museum,Planetarium,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,Klima,,,Energi,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Overlev på mars 4. - 6.,Ishøj,Museum,Planetarium,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,Ressourcer,Energi,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Lys i kosmos 7. - 10.,Ishøj,Museum,Planetarium,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://planetarium.dk/skoler/udskoling/,,,,,,,,,,,,
Naturfaglige filmbesøg 7. - 10.,Ishøj,Museum,Planetarium,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,Klima,,Ressourcer,Energi,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Du kommer fra rummet 7. - 10.,Ishøj,Museum,Planetarium,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Missionen til mars 7. - 10.,Ishøj,Museum,Planetarium,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,Ressourcer,Energi,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Undervisningsmaterialer 0. - 9.,Ishøj,Museum,Experimentarium,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,Sundhed,Klima,Fødevarer,Ressourcer,Energi,,https://www.experimentarium.dk/til-skoler/undervisningsmaterialer/,,,,,,,,,,,,
Skoleværksteder - Byg en forandring 4. - 9.,Ishøj,Museum,Experimentarium,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,,,Ressourcer,Energi,,https://www.experimentarium.dk/til-skoler/,,,,,,,,,,,,
Skoleværksteder - Hjerte-lunge-værksted 4. - 9.,Ishøj,Museum,Experimentarium,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,Sundhed,,,,,,https://www.experimentarium.dk/til-skoler/,,,,,,,,,,,,
Naturfagsmaraton 5. - 6.,Ishøj,Andre aktører,Naturvidenskabernes Hus,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,,,Klima,,Ressourcer,Energi,Årligt event,https://www.nvhus.dk/undervisning/naturfagsmaraton/tilmelding/ishoej-kommune/,,,,,,,,,,,,
Rundvisning på Statens Naturhistoriske Museum 0. - 9.,Ishøj,Museum,Københavns Universitet,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,Klima,,,,,https://snm.ku.dk/besoeg-os/skoletjenesten/,,,,,,,,,,,,
Bioteknologi - fremtidens grønne medicin fabrik 8. - 10.,Ishøj,Andre aktører,Science Skoletjenesten KU,,,,,,,,,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,Sundhed,,,,,,https://www.science.ku.dk/oplev-science/grundskolen/forloeb-cirkusskoletjenesten/science-skoletjeneste/bioteknologi---gmo-og-alger-som-medicinfabrikker/,,,,,,,,,,,,
Jagten på det skjulte sukker og super-smagerne 7. - 10.,Ishøj,Andre aktører,Science Skoletjenesten KU,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,,Sundhed,,Fødevarer,,,,https://www.science.ku.dk/oplev-science/grundskolen/forloeb-cirkusskoletjenesten/science-skoletjeneste/jagten-paa-det-skjulte-sukker-og-super-smagerne/,,,,,,,,,,,,
"Køer, kakkelakker og kikærter 7. - 10.",Ishøj,Andre aktører,Science Skoletjenesten KU,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,Klima,Fødevarer,,,,https://www.science.ku.dk/oplev-science/grundskolen/forloeb-cirkusskoletjenesten/science-skoletjeneste/koeer-kakerlakker-og-kikaerter/,,,,,,,,,,,,
Besøg af Cirkus Naturligvis 4. - 10.,Ishøj,Andre aktører,Science Skoletjenesten KU,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,Klima,,Ressourcer,Energi,,https://www.science.ku.dk/oplev-science/grundskolen/paa-skolen-cirkus-naturlig/,,,,,,,,,,,,
Bestil en forsker 0. - 9.,Ishøj,Andre aktører,Forskningens Døgn,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,Klima,,Ressourcer,,,https://forsk.dk/,,,,,,,,,,,,
Grønlands Natur og Dyreliv 0. - 9.,Ishøj,Andre aktører,Det Grønlandske Hus,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,Klima,,,,,https://skolenivirkeligheden.dk/ishoj/forloeb/natur-friluftsliv/det-gronlandske-hus-gronlands-natur-og-dyreliv,,,,,,,,,,,,
Besøg en landmand 0. - 9.,Ishøj,Andre aktører,Landbrug & Fødevarer,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,,https://skole.lf.dk/besoeg-en-landmand/4000-4999/4621-taagemarksgaard,,,,,,,,,,,,
"Bål, Knive, Snobrøgd og Stave 0. - 10.",Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Foderbrætsfugle og Fuglekasser 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Fugleture i Galtkær 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Færdsel i naturen 5. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Grøn Sløjd og Bålsløjd 3. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Hærvejen på cykel 5. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Lystfiskeri 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Mennesket og Landskabet 6. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,Ressourcer,,,,,,,,,,,,,,,
Naturskov - naturen i skoven 6. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,Ressourcer,,,,,,,,,,,,,,,
Skovens dyr og fugle 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Skovens træer og smådyr 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Skovhuggertur 3. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,Ressourcer,,,,,,,,,,,,,,,
"Snøften, smælen, hylen og bjæffen 0. - 10.",Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Stjerneløb 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Svampeture 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,,,,,,,,,,,,,,
Søens fugle 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Træklatring 5. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
"Vand, vandlæb og vanddyr 6. - 10.",Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,Klima,,,,,,,,,,,,,,,,,
Vandhullets dyr 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Vandløbspleje 6. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,Klima,,,,,,,,,,,,,,,,,
Vildmarkstur i naturparken 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Naturpleje i praksis 1. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
St. St. Blicher på Heden 7. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Vandløbsbiologi 7. - 9.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,Klima,Fødevarer,,,,,,,,,,,,,,,,
Geometri i Naturen 3. - 6.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,,,,,,,,,,,,,
På sporet af ulven 3. - 6.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,,,,,,,,,,,,,
Hedens dyr og planter 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
"Heden, Hedebonden og Hedepleje 0. - 10.",Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Naturpleje på heden 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Hjortebrøl på heden 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Krible-krable på land eller i vand 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Naturmysteriet 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Smådyr i å og dam 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Skovhuggertur 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,Ressourcer,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Grøn sløjd 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
MTB-ture i vildmarken 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Sansetur 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
frisk luft og frisk fisk 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Traktorsafari 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Stenalderjæger i uroksens tid 1. - 4.,Ikast-Brande,Museum,Museum Midtjylland,,1. klasse,2. klasse,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,Fødevarer,,,,,,,,,,,,,,,,
Tørvearbejder for en dag 1. - 4.,Ikast-Brande,Museum,Museum Midtjylland,,1. klasse,2. klasse,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,Ressourcer,,,,,,,,,,,,,,,
Stenalderjæger II - Stammens overlevelse 5. - 7.,Ikast-Brande,Museum,Museum Midtjylland,,,,,,5. klasse,6. klasse,7. klasse,,,,,Mellemtrin,Udskoling,Natur,,,Fødevarer,Ressourcer,,,,,,,,,,,,,,,
Alle tiders klima 7. - 8.,Ikast-Brande,Museum,Museum Midtjylland,,,,,,,,7. klasse,8. klasse,,,,,Udskoling,Natur,,Klima,,Ressourcer,,,,,,,,,,,,,,,
Arkæologisk tur 0. - 10.,Ikast-Brande,Museum,Museum Midtjylland,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Besøg en udgravning 0. - 10.,Ikast-Brande,Museum,Museum Midtjylland,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Byvandring - det eksplosive Herning 0. - 10.,Ikast-Brande,Museum,Museum Midtjylland,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,,,,,Ressourcer,Energi,Klassetrin ikke oplyst,,,,,,,,,,,,,
Byvandring - det planlagte Herning 0. - 10.,Ikast-Brande,Museum,Museum Midtjylland,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,,,,,Ressourcer,Energi,Klassetrin ikke oplyst,,,,,,,,,,,,,
Byvandring - det tekstile Ikast 0. - 10.,Ikast-Brande,Museum,Museum Midtjylland,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,,,,,Ressourcer,Energi,Klassetrin ikke oplyst,,,,,,,,,,,,,
Plastens egenskaber og genanvendelse 8. - 9.,Ikast-Brande,Virksomhed,Erhno Flexible A/S,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Tekstiler og Design 4. - 9.,Ikast-Brande,Virksomhed,Dansk Wilton A/S,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Tekstiler og Design 4. - 9.,Ikast-Brande,Virksomhed,Elas A/S,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Tekstiler og Design 4. - 9.,Ikast-Brande,Virksomhed,Clipper A/S,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Tekstiler og Design 4. - 9.,Ikast-Brande,Virksomhed,JBS Textile Group A/S,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Metal og Muligheder 6.,Ikast-Brande,Virksomhed,HB Trapper Herning,,,,,,,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,,,,,,,,,,,,,,
Tekstiler og Design 4. - 9.,Ikast-Brande,Virksomhed,EASE.DK A/S,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Metal og Muligheder 6.,Ikast-Brande,Virksomhed,Niebuhr Gears A/S,,,,,,,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,,,,,,,,,,,,,,
Robotter Automatisering og Effektiv Produktion 7.,Ikast-Brande,Virksomhed,Niebuhr Gears A/S,,,,,,,,7. klasse,,,,,,Udskoling,,,,,Ressourcer,Energi,,,,,,,,,,,,,,
Teknologi til Klimavenlige Huse 5. - 6.,Ikast-Brande,Virksomhed,Taasinge Elementer A/S,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,,,Klima,,Ressourcer,Energi,,,,,,,,,,,,,,
Metal og Muligheder 6.,Ikast-Brande,Virksomhed,Give Steel A/S,,,,,,,6. klasse,,,,,,,,,,,,Ressourcer,,,,,,,,,,,,,,,
Besøg en Landmand 0. - 10.,Ikast-Brande,Virksomhed,Axel Månsson A/S,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,,,,Fødevarer,REssourcer,Energi,,,,,,,,,,,,,,
Vand - 0. - 3.,Helsingør,Virksomhed,Forsyning Helsingør,0. klasse,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,,,,,Ressourcer,,,,,,,,,,,,,,,
Vand - 7. - 9.,Helsingør,Virksomhed,Forsyning Helsingør,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Spildevand - 7. - 9.,Helsingør,Virksomhed,Forsyning Helsingør,,,,,,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,,,Ressourcer,,,,,,,,,,,,,,,
Affald - genbrug 4. - 6.,Helsingør,Virksomhed,Forsyning Helsingør,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,,,Klima,,Ressourcer,,,,,,,,,,,,,,,
Affald - genbrug 7. - 9.,Helsingør,Virksomhed,Forsyning Helsingør,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,Ressourcer,,,,,,,,,,,,,,,
